MasterID,Mag,Magerr,RA,Dec,MJD,Blend
1007034028252,19.753,0.351,94.28556,-7.78307,54527.21398,0
1007034028252,19.272,0.268,94.28545,-7.78318,54794.44231,0
1007034028252,19.339,0.285,94.28548,-7.78316,54794.45801,0
1007034028252,19.556,0.252,94.28560,-7.78349,55157.43709,0
1007034028252,19.237,0.214,94.28541,-7.78341,55157.44256,0
1007034028252,19.136,0.204,94.28568,-7.78338,55157.44802,0
1007034028252,19.097,0.207,94.28537,-7.78329,55157.45356,0
1007034028252,19.350,0.227,94.28528,-7.78357,55157.45913,0
1007034028252,19.654,0.276,94.28551,-7.78326,55517.33275,0
1007034028252,19.530,0.254,94.28554,-7.78315,55599.19135,0
1007034028252,19.004,0.196,94.28541,-7.78336,55599.19764,0
1007034028252,19.345,0.230,94.28538,-7.78332,55599.20394,0
1007034028252,19.247,0.220,94.28577,-7.78327,55599.21019,0
1007034028252,19.213,0.212,94.28570,-7.78314,55889.40125,0
1007034028252,19.221,0.212,94.28563,-7.78314,55889.40906,0
1007034028252,19.243,0.214,94.28551,-7.78313,55889.41701,0
1007034028252,19.811,0.287,94.28529,-7.78317,55889.42493,0
1007034028252,19.307,0.223,94.28535,-7.78332,55922.27177,0
1007034028252,19.107,0.202,94.28553,-7.78296,55922.27788,0
1007034028252,19.089,0.201,94.28557,-7.78313,55922.28409,0
1007034028252,19.419,0.240,94.28515,-7.78340,55979.15790,0
1007034028252,19.363,0.234,94.28541,-7.78346,55979.16465,0
1007034028252,19.321,0.229,94.28546,-7.78317,55979.17136,0
1007034028252,19.156,0.211,94.28545,-7.78329,55979.17810,0
1007034028252,18.974,0.192,94.28527,-7.78307,56008.11160,0
1007034028252,19.838,0.298,94.28499,-7.78316,56008.12073,0
1007034028252,19.015,0.196,94.28524,-7.78341,56008.13888,0
1007034028306,18.679,0.179,94.32541,-7.78269,54830.27443,0
1007034028306,18.686,0.179,94.32521,-7.78268,54830.27983,0
1007034028306,18.889,0.198,94.32526,-7.78255,54830.28523,0
1007034028306,18.813,0.191,94.32518,-7.78258,54830.29053,0
1007034028306,18.740,0.185,94.32529,-7.78243,54830.29593,0
1007034028306,18.754,0.208,94.32530,-7.78255,54527.21398,0
1007034028306,18.236,0.164,94.32547,-7.78221,54527.22118,0
1007034028306,19.695,0.328,94.32480,-7.78236,54527.22838,0
1007034028306,18.702,0.205,94.32522,-7.78275,54527.23557,0
1007034028306,18.896,0.221,94.32511,-7.78254,54794.44231,0
1007034028306,18.825,0.229,94.32535,-7.78265,54794.44623,0
1007034028306,18.763,0.223,94.32503,-7.78274,54794.45014,0
1007034028306,18.902,0.237,94.32511,-7.78259,54794.45407,0
1007034028306,19.343,0.286,94.32531,-7.78273,54794.45801,0
1007034028306,18.641,0.162,94.32528,-7.78267,55157.43709,0
1007034028306,18.635,0.161,94.32526,-7.78274,55157.44256,0
1007034028306,18.769,0.172,94.32512,-7.78261,55157.44802,0
1007034028306,18.944,0.192,94.32530,-7.78264,55157.45356,0
1007034028306,18.578,0.157,94.32545,-7.78280,55157.45913,0
1007034028306,18.759,0.177,94.32548,-7.78286,55517.33275,0
1007034028306,18.895,0.188,94.32516,-7.78258,55517.33797,0
1007034028306,18.640,0.165,94.32538,-7.78251,55599.19135,0
1007034028306,18.811,0.179,94.32537,-7.78255,55599.19764,0
1007034028306,18.567,0.159,94.32534,-7.78249,55599.20394,0
1007034028306,18.867,0.183,94.32539,-7.78254,55599.21019,0
1007034028306,18.618,0.160,94.32535,-7.78281,55889.40125,0
1007034028306,18.630,0.160,94.32517,-7.78276,55889.40906,0
1007034028306,18.732,0.168,94.32519,-7.78268,55889.41701,0
1007034028306,18.832,0.176,94.32511,-7.78279,55889.42493,0
1007034028306,18.790,0.174,94.32529,-7.78244,55922.27177,0
1007034028306,18.804,0.175,94.32538,-7.78258,55922.27788,0
1007034028306,18.807,0.176,94.32515,-7.78276,55922.28409,0
1007034028306,18.354,0.143,94.32520,-7.78258,55922.29031,0
1007034028306,18.119,0.132,94.32619,-7.78177,55979.15790,0
1007034028306,18.650,0.166,94.32519,-7.78264,55979.16465,0
1007034028306,18.515,0.156,94.32515,-7.78260,55979.17136,0
1007034028306,18.543,0.159,94.32521,-7.78277,55979.17810,0
1007034028306,19.127,0.207,94.32514,-7.78273,56008.11160,0
1007034028306,18.735,0.172,94.32515,-7.78254,56008.12073,0
1007034028306,18.678,0.168,94.32538,-7.78266,56008.12979,0
1007034028306,18.484,0.153,94.32522,-7.78269,56008.13888,0
1007034028346,18.643,0.176,94.29050,-7.78322,54830.27443,0
1007034028346,18.553,0.169,94.29051,-7.78321,54830.27983,0
1007034028346,18.387,0.157,94.29065,-7.78310,54830.28523,0
1007034028346,18.627,0.175,94.29078,-7.78304,54830.29053,0
1007034028346,18.511,0.166,94.29050,-7.78314,54830.29593,0
1007034028346,19.014,0.238,94.29038,-7.78262,54527.22118,0
1007034028346,19.363,0.275,94.29027,-7.78291,54527.22838,0
1007034028346,18.431,0.180,94.29032,-7.78302,54527.23557,0
1007034028346,19.219,0.261,94.29057,-7.78312,54794.44231,0
1007034028346,18.588,0.203,94.29033,-7.78325,54794.44623,0
1007034028346,18.007,0.156,94.29059,-7.78306,54794.45014,0
1007034028346,18.463,0.191,94.29056,-7.78315,54794.45407,0
1007034028346,18.567,0.193,94.29067,-7.78326,54794.45801,0
1007034028346,18.750,0.170,94.29041,-7.78315,55157.43709,0
1007034028346,18.614,0.160,94.29047,-7.78313,55157.44256,0
1007034028346,18.468,0.150,94.29039,-7.78297,55157.44802,0
1007034028346,18.770,0.177,94.29056,-7.78294,55157.45356,0
1007034028346,18.668,0.164,94.29066,-7.78307,55157.45913,0
1007034028346,18.426,0.152,94.29060,-7.78327,55517.32235,0
1007034028346,18.553,0.161,94.29059,-7.78312,55517.33275,0
1007034028346,18.715,0.173,94.29044,-7.78309,55517.33797,0
1007034028346,18.803,0.177,94.29039,-7.78307,55599.19135,0
1007034028346,18.528,0.157,94.29057,-7.78311,55599.19764,0
1007034028346,18.570,0.159,94.29034,-7.78303,55599.20394,0
1007034028346,18.705,0.170,94.29039,-7.78316,55599.21019,0
1007034028346,18.836,0.177,94.29053,-7.78308,55889.40125,0
1007034028346,18.699,0.165,94.29049,-7.78281,55889.40906,0
1007034028346,18.382,0.144,94.29049,-7.78332,55889.41701,0
1007034028346,18.806,0.174,94.29028,-7.78306,55889.42493,0
1007034028346,18.749,0.171,94.29042,-7.78315,55922.27177,0
1007034028346,18.459,0.150,94.29032,-7.78314,55922.27788,0
1007034028346,18.590,0.159,94.29042,-7.78303,55922.28409,0
1007034028346,18.657,0.164,94.29036,-7.78307,55922.29031,0
1007034028346,18.107,0.131,94.29075,-7.78320,55979.15790,0
1007034028346,18.263,0.140,94.29083,-7.78302,55979.16465,0
1007034028346,18.647,0.166,94.29035,-7.78306,55979.17136,0
1007034028346,18.738,0.173,94.29039,-7.78296,55979.17810,0
1007034028346,18.467,0.152,94.29038,-7.78300,56008.11160,0
1007034028346,18.250,0.139,94.29052,-7.78306,56008.12073,0
1007034028346,18.589,0.161,94.29028,-7.78324,56008.12979,0
1007034028346,18.655,0.166,94.29035,-7.78311,56008.13888,0
1007034028385,18.826,0.192,94.32721,-7.78060,54830.27443,0
1007034028385,18.788,0.188,94.32742,-7.78049,54830.27983,0
1007034028385,18.859,0.195,94.32766,-7.78052,54830.28523,0
1007034028385,19.088,0.219,94.32770,-7.78069,54830.29053,0
1007034028385,19.246,0.237,94.32731,-7.78062,54830.29593,0
1007034028385,19.417,0.296,94.32703,-7.78047,54527.23557,0
1007034028385,19.108,0.247,94.32750,-7.78057,54794.44231,0
1007034028385,20.023,0.437,94.32713,-7.78059,54794.44623,0
1007034028385,19.223,0.283,94.32719,-7.78075,54794.45014,0
1007034028385,18.861,0.232,94.32739,-7.78052,54794.45407,0
1007034028385,19.301,0.279,94.32741,-7.78058,54794.45801,0
1007034028385,18.901,0.182,94.32723,-7.78061,55157.43709,0
1007034028385,18.957,0.187,94.32747,-7.78054,55157.44256,0
1007034028385,18.998,0.191,94.32730,-7.78049,55157.44802,0
1007034028385,18.971,0.195,94.32753,-7.78079,55157.45356,0
1007034028385,18.871,0.180,94.32742,-7.78061,55157.45913,0
1007034028385,19.133,0.212,94.32773,-7.78078,55517.32235,0
1007034028385,18.773,0.178,94.32760,-7.78078,55517.33275,0
1007034028385,19.056,0.203,94.32743,-7.78045,55517.33797,0
1007034028385,18.927,0.188,94.32737,-7.78069,55599.19135,0
1007034028385,19.379,0.236,94.32734,-7.78048,55599.19764,0
1007034028385,19.106,0.204,94.32761,-7.78047,55599.20394,0
1007034028385,18.856,0.182,94.32731,-7.78059,55599.21019,0
1007034028385,18.881,0.181,94.32728,-7.78074,55889.40125,0
1007034028385,19.051,0.195,94.32755,-7.78093,55889.40906,0
1007034028385,18.938,0.185,94.32726,-7.78094,55889.41701,0
1007034028385,18.879,0.180,94.32734,-7.78073,55889.42493,0
1007034028385,18.976,0.190,94.32741,-7.78066,55922.27177,0
1007034028385,18.968,0.189,94.32719,-7.78067,55922.27788,0
1007034028385,18.989,0.191,94.32732,-7.78063,55922.28409,0
1007034028385,19.532,0.250,94.32747,-7.78069,55922.29031,0
1007034028385,19.219,0.217,94.32751,-7.78051,55979.16465,0
1007034028385,18.999,0.195,94.32726,-7.78066,55979.17136,0
1007034028385,19.144,0.210,94.32734,-7.78084,55979.17810,0
1007034028385,18.604,0.162,94.32734,-7.78060,56008.11160,0
1007034028385,18.924,0.188,94.32726,-7.78076,56008.12073,0
1007034028385,19.004,0.195,94.32720,-7.78058,56008.12979,0
1007034028385,18.929,0.188,94.32727,-7.78101,56008.13888,0
1007034028443,19.935,0.341,94.28612,-7.77719,54830.27443,0
1007034028443,19.223,0.233,94.28588,-7.77724,54830.27983,0
1007034028443,19.305,0.243,94.28631,-7.77722,54830.28523,0
1007034028443,19.272,0.240,94.28618,-7.77725,54830.29053,0
1007034028443,19.045,0.214,94.28643,-7.77699,54830.29593,0
1007034028443,18.998,0.249,94.28635,-7.77724,54794.45407,0
1007034028443,19.374,0.229,94.28637,-7.77743,55157.43709,0
1007034028443,19.524,0.248,94.28611,-7.77720,55157.44256,0
1007034028443,19.695,0.271,94.28626,-7.77719,55157.44802,0
1007034028443,20.148,0.346,94.28615,-7.77718,55157.45913,0
1007034028443,19.643,0.275,94.28653,-7.77716,55517.33275,0
1007034028443,19.222,0.221,94.28581,-7.77710,55517.33797,0
1007034028443,19.238,0.219,94.28642,-7.77708,55599.19135,0
1007034028443,18.826,0.180,94.28629,-7.77721,55599.19764,0
1007034028443,19.550,0.256,94.28615,-7.77703,55599.20394,0
1007034028443,19.430,0.241,94.28638,-7.77726,55599.21019,0
1007034028443,19.217,0.212,94.28621,-7.77720,55889.40125,0
1007034028443,19.600,0.257,94.28622,-7.77745,55889.40906,0
1007034028443,19.007,0.191,94.28616,-7.77729,55889.41701,0
1007034028443,20.186,0.352,94.28602,-7.77730,55889.42493,0
1007034028443,19.653,0.267,94.28600,-7.77704,55922.27177,0
1007034028443,19.437,0.239,94.28590,-7.77711,55922.27788,0
1007034028443,19.934,0.310,94.28621,-7.77735,55922.28409,0
1007034028443,19.010,0.193,94.28617,-7.77735,55922.29031,0
1007034028443,19.523,0.253,94.28635,-7.77714,55979.15790,0
1007034028443,19.329,0.230,94.28630,-7.77723,55979.16465,0
1007034028443,19.188,0.215,94.28619,-7.77746,55979.17810,0
1007034028443,19.116,0.206,94.28621,-7.77748,56008.11160,0
1007034028443,19.881,0.305,94.28619,-7.77722,56008.12073,0
1007034028443,19.404,0.238,94.28629,-7.77715,56008.12979,0
1007034028443,19.153,0.210,94.28633,-7.77723,56008.13888,0
1007034028519,15.759,0.069,94.33558,-7.78439,54830.27443,0
1007034028519,15.766,0.069,94.33556,-7.78435,54830.27983,0
1007034028519,15.742,0.069,94.33560,-7.78437,54830.28523,0
1007034028519,15.743,0.069,94.33558,-7.78435,54830.29053,0
1007034028519,15.757,0.069,94.33557,-7.78435,54830.29593,0
1007034028519,15.752,0.072,94.33560,-7.78434,54527.21398,0
1007034028519,15.735,0.072,94.33565,-7.78431,54527.22118,0
1007034028519,15.773,0.071,94.33563,-7.78433,54527.22838,0
1007034028519,15.709,0.072,94.33559,-7.78432,54527.23557,0
1007034028519,15.735,0.072,94.33558,-7.78437,54794.44231,0
1007034028519,15.682,0.073,94.33563,-7.78438,54794.44623,0
1007034028519,15.643,0.072,94.33567,-7.78431,54794.45014,0
1007034028519,15.700,0.073,94.33557,-7.78437,54794.45407,0
1007034028519,15.745,0.072,94.33556,-7.78441,54794.45801,0
1007034028519,15.726,0.066,94.33555,-7.78439,55157.43709,0
1007034028519,15.775,0.067,94.33560,-7.78439,55157.44256,0
1007034028519,15.773,0.067,94.33559,-7.78437,55157.44802,0
1007034028519,15.784,0.068,94.33558,-7.78438,55157.45356,0
1007034028519,15.763,0.067,94.33566,-7.78438,55157.45913,0
1007034028519,15.767,0.068,94.33558,-7.78439,55517.32235,0
1007034028519,15.710,0.067,94.33561,-7.78435,55517.33275,0
1007034028519,15.728,0.067,94.33559,-7.78438,55517.33797,0
1007034028519,15.759,0.067,94.33563,-7.78438,55599.19135,0
1007034028519,15.750,0.067,94.33559,-7.78439,55599.19764,0
1007034028519,15.740,0.067,94.33563,-7.78435,55599.20394,0
1007034028519,15.756,0.067,94.33560,-7.78437,55599.21019,0
1007034028519,15.770,0.067,94.33555,-7.78441,55889.40125,0
1007034028519,15.742,0.066,94.33571,-7.78438,55889.40906,0
1007034028519,15.775,0.067,94.33558,-7.78435,55889.41701,0
1007034028519,15.800,0.067,94.33555,-7.78437,55889.42493,0
1007034028519,15.796,0.067,94.33557,-7.78436,55922.27177,0
1007034028519,15.786,0.067,94.33557,-7.78438,55922.27788,0
1007034028519,15.784,0.067,94.33554,-7.78437,55922.28409,0
1007034028519,15.741,0.067,94.33565,-7.78438,55922.29031,0
1007034028519,15.770,0.067,94.33551,-7.78439,55979.15790,0
1007034028519,15.722,0.067,94.33562,-7.78438,55979.16465,0
1007034028519,15.751,0.067,94.33554,-7.78438,55979.17136,0
1007034028519,15.768,0.067,94.33553,-7.78434,55979.17810,0
1007034028519,15.759,0.067,94.33556,-7.78440,56008.11160,0
1007034028519,15.735,0.067,94.33554,-7.78436,56008.12073,0
1007034028519,15.786,0.067,94.33550,-7.78435,56008.12979,0
1007034028519,15.731,0.067,94.33557,-7.78439,56008.13888,0
1007034028554,18.964,0.205,94.34013,-7.77653,54830.27443,0
1007034028554,18.877,0.197,94.33999,-7.77649,54830.27983,0
1007034028554,18.923,0.201,94.33995,-7.77679,54830.28523,0
1007034028554,19.080,0.218,94.34033,-7.77654,54830.29053,0
1007034028554,19.405,0.257,94.34013,-7.77680,54830.29593,0
1007034028554,18.869,0.213,94.34002,-7.77656,54527.22838,0
1007034028554,18.936,0.230,94.34033,-7.77662,54527.23557,0
1007034028554,18.846,0.216,94.34028,-7.77659,54794.44231,0
1007034028554,18.752,0.220,94.34008,-7.77656,54794.44623,0
1007034028554,19.127,0.269,94.33995,-7.77673,54794.45014,0
1007034028554,19.003,0.249,94.34020,-7.77664,54794.45407,0
1007034028554,18.928,0.230,94.33998,-7.77686,54794.45801,0
1007034028554,18.890,0.181,94.34019,-7.77669,55157.43709,0
1007034028554,19.147,0.205,94.34028,-7.77650,55157.44256,0
1007034028554,18.768,0.172,94.34040,-7.77664,55157.44802,0
1007034028554,19.080,0.205,94.34016,-7.77662,55157.45356,0
1007034028554,19.185,0.209,94.34014,-7.77658,55157.45913,0
1007034028554,19.569,0.265,94.34012,-7.77617,55517.32235,0
1007034028554,19.912,0.317,94.34037,-7.77651,55517.33275,0
1007034028554,19.192,0.217,94.34041,-7.77638,55517.33797,0
1007034028554,19.273,0.223,94.34018,-7.77658,55599.19135,0
1007034028554,18.758,0.174,94.34013,-7.77662,55599.19764,0
1007034028554,19.032,0.197,94.34015,-7.77654,55599.20394,0
1007034028554,18.788,0.176,94.34006,-7.77657,55599.21019,0
1007034028554,19.103,0.201,94.34003,-7.77681,55889.40125,0
1007034028554,19.126,0.202,94.34021,-7.77661,55889.40906,0
1007034028554,18.734,0.168,94.33994,-7.77653,55889.41701,0
1007034028554,19.043,0.195,94.34017,-7.77687,55889.42493,0
1007034028554,19.084,0.200,94.34016,-7.77668,55922.27177,0
1007034028554,18.980,0.190,94.34021,-7.77668,55922.27788,0
1007034028554,18.723,0.169,94.34027,-7.77656,55922.28409,0
1007034028554,18.780,0.173,94.34018,-7.77653,55922.29031,0
1007034028554,18.798,0.177,94.34020,-7.77663,55979.15790,0
1007034028554,19.246,0.220,94.34004,-7.77668,55979.16465,0
1007034028554,19.074,0.203,94.34006,-7.77669,55979.17136,0
1007034028554,19.153,0.211,94.34003,-7.77672,55979.17810,0
1007034028554,19.495,0.249,94.34012,-7.77672,56008.11160,0
1007034028554,19.111,0.205,94.33997,-7.77648,56008.12073,0
1007034028554,19.551,0.257,94.34016,-7.77655,56008.12979,0
1007034028554,18.573,0.160,94.33992,-7.77650,56008.13888,0
1007034028595,19.733,0.305,94.25711,-7.77575,54830.27443,0
1007034028595,19.291,0.242,94.25720,-7.77569,54830.27983,0
1007034028595,20.262,0.409,94.25708,-7.77585,54830.28523,0
1007034028595,19.553,0.251,94.25726,-7.77602,55157.43709,0
1007034028595,19.972,0.314,94.25685,-7.77622,55157.44256,0
1007034028595,19.904,0.303,94.25719,-7.77583,55157.44802,0
1007034028595,19.845,0.304,94.25770,-7.77591,55157.45356,0
1007034028595,19.454,0.239,94.25719,-7.77592,55157.45913,0
1007034028595,19.957,0.324,94.25696,-7.77609,55517.33797,0
1007034028595,19.769,0.288,94.25713,-7.77606,55599.19135,0
1007034028595,19.127,0.208,94.25689,-7.77604,55599.19764,0
1007034028595,20.302,0.384,94.25733,-7.77599,55599.20394,0
1007034028595,19.591,0.262,94.25771,-7.77589,55599.21019,0
1007034028595,20.017,0.322,94.25709,-7.77627,55889.40125,0
1007034028595,19.803,0.286,94.25713,-7.77603,55889.41701,0
1007034028595,19.838,0.294,94.25707,-7.77602,55922.27788,0
1007034028595,19.452,0.240,94.25716,-7.77589,55922.29031,0
1007034028595,19.329,0.230,94.25725,-7.77589,55979.17136,0
1007034028595,19.193,0.215,94.25688,-7.77590,55979.17810,0
1007034028595,20.554,0.445,94.25732,-7.77537,56008.12979,0
1007034028595,19.316,0.227,94.25725,-7.77606,56008.13888,0
1007034028670,19.903,0.335,94.26400,-7.77301,54830.27443,0
1007034028670,19.931,0.340,94.26392,-7.77279,54830.27983,0
1007034028670,19.688,0.298,94.26397,-7.77312,54830.28523,0
1007034028670,19.857,0.327,94.26368,-7.77296,54830.29053,0
1007034028670,18.567,0.202,94.26346,-7.77259,54794.45014,0
1007034028670,19.684,0.359,94.26365,-7.77300,54794.45407,0
1007034028670,20.054,0.423,94.26356,-7.77289,54794.45801,0
1007034028670,19.391,0.231,94.26396,-7.77307,55157.43709,0
1007034028670,19.883,0.299,94.26382,-7.77278,55157.44256,0
1007034028670,20.206,0.358,94.26370,-7.77287,55157.44802,0
1007034028670,19.817,0.300,94.26404,-7.77308,55157.45356,0
1007034028670,19.653,0.265,94.26374,-7.77275,55157.45913,0
1007034028670,19.726,0.281,94.26375,-7.77262,55599.19135,0
1007034028670,19.270,0.223,94.26384,-7.77238,55599.19764,0
1007034028670,19.241,0.218,94.26401,-7.77284,55599.20394,0
1007034028670,19.399,0.237,94.26382,-7.77292,55599.21019,0
1007034028670,20.004,0.320,94.26402,-7.77281,55889.40125,0
1007034028670,19.541,0.249,94.26367,-7.77279,55889.41701,0
1007034028670,20.072,0.334,94.26382,-7.77299,55922.27177,0
1007034028670,20.749,0.490,94.26362,-7.77281,55922.27788,0
1007034028670,19.816,0.291,94.26314,-7.77308,55922.28409,0
1007034028670,19.923,0.308,94.26363,-7.77269,55922.29031,0
1007034028670,20.267,0.379,94.26363,-7.77293,55979.15790,0
1007034028670,19.331,0.230,94.26356,-7.77284,55979.17136,0
1007034028670,19.671,0.275,94.26354,-7.77284,55979.17810,0
1007034028670,19.634,0.268,94.26361,-7.77293,56008.11160,0
1007034028670,19.718,0.280,94.26369,-7.77314,56008.12073,0
1007034028670,19.899,0.308,94.26378,-7.77288,56008.13888,0
1007034028794,18.799,0.190,94.30730,-7.77341,54830.27443,0
1007034028794,18.863,0.195,94.30728,-7.77353,54830.27983,0
1007034028794,19.012,0.210,94.30734,-7.77351,54830.28523,0
1007034028794,18.932,0.202,94.30718,-7.77340,54830.29053,0
1007034028794,18.813,0.191,94.30724,-7.77352,54830.29593,0
1007034028794,19.077,0.245,94.30777,-7.77327,54527.21398,0
1007034028794,18.036,0.145,94.30663,-7.77366,54527.22838,0
1007034028794,18.573,0.192,94.30699,-7.77352,54527.23557,0
1007034028794,18.724,0.203,94.30778,-7.77345,54794.44231,0
1007034028794,19.490,0.324,94.30742,-7.77365,54794.44623,0
1007034028794,19.458,0.321,94.30764,-7.77332,54794.45014,0
1007034028794,19.043,0.255,94.30722,-7.77390,54794.45407,0
1007034028794,18.945,0.232,94.30742,-7.77355,54794.45801,0
1007034028794,18.816,0.175,94.30724,-7.77343,55157.43709,0
1007034028794,18.599,0.159,94.30701,-7.77334,55157.44256,0
1007034028794,18.876,0.180,94.30719,-7.77327,55157.44802,0
1007034028794,18.944,0.192,94.30717,-7.77336,55157.45356,0
1007034028794,18.589,0.158,94.30771,-7.77391,55157.45913,0
1007034028794,19.195,0.218,94.30714,-7.77382,55517.33275,0
1007034028794,19.218,0.220,94.30717,-7.77330,55517.33797,0
1007034028794,19.108,0.205,94.30715,-7.77349,55599.19135,0
1007034028794,19.062,0.201,94.30732,-7.77309,55599.19764,0
1007034028794,18.833,0.179,94.30749,-7.77325,55599.20394,0
1007034028794,18.907,0.186,94.30716,-7.77352,55599.21019,0
1007034028794,19.099,0.200,94.30715,-7.77360,55889.40125,0
1007034028794,18.812,0.174,94.30727,-7.77378,55889.40906,0
1007034028794,18.887,0.181,94.30737,-7.77351,55889.41701,0
1007034028794,18.745,0.169,94.30682,-7.77379,55889.42493,0
1007034028794,18.890,0.182,94.30743,-7.77351,55922.27177,0
1007034028794,18.788,0.174,94.30716,-7.77343,55922.27788,0
1007034028794,19.195,0.212,94.30742,-7.77348,55922.28409,0
1007034028794,18.512,0.154,94.30722,-7.77327,55922.29031,0
1007034028794,18.765,0.175,94.30724,-7.77352,55979.15790,0
1007034028794,18.947,0.190,94.30727,-7.77349,55979.16465,0
1007034028794,19.025,0.198,94.30724,-7.77354,55979.17136,0
1007034028794,18.219,0.138,94.30716,-7.77383,55979.17810,0
1007034028794,18.909,0.186,94.30732,-7.77332,56008.11160,0
1007034028794,18.809,0.178,94.30735,-7.77349,56008.12073,0
1007034028794,18.916,0.187,94.30725,-7.77341,56008.12979,0
1007034028794,19.010,0.196,94.30733,-7.77342,56008.13888,0
1007034028821,19.240,0.236,94.31590,-7.77068,54830.27443,0
1007034028821,19.351,0.249,94.31651,-7.77074,54830.28523,0
1007034028821,19.186,0.230,94.31605,-7.77057,54830.29053,0
1007034028821,19.474,0.266,94.31617,-7.77053,54830.29593,0
1007034028821,18.603,0.187,94.31625,-7.77110,54527.22838,0
1007034028821,19.436,0.293,94.31630,-7.77073,54794.44231,0
1007034028821,19.198,0.277,94.31636,-7.77062,54794.44623,0
1007034028821,19.677,0.268,94.31637,-7.77072,55157.43709,0
1007034028821,18.701,0.166,94.31594,-7.77064,55157.44256,0
1007034028821,19.947,0.311,94.31642,-7.77032,55157.44802,0
1007034028821,16.875,0.087,94.31518,-7.77248,55157.45356,0
1007034028821,19.350,0.227,94.31610,-7.77081,55157.45913,0
1007034028821,19.422,0.244,94.31609,-7.77076,55517.33797,0
1007034028821,19.778,0.289,94.31614,-7.77049,55599.19135,0
1007034028821,19.576,0.261,94.31608,-7.77071,55599.19764,0
1007034028821,19.424,0.240,94.31651,-7.77047,55599.20394,0
1007034028821,18.902,0.186,94.31627,-7.77048,55599.21019,0
1007034028821,19.098,0.200,94.31579,-7.77084,55889.40125,0
1007034028821,19.825,0.289,94.31601,-7.77075,55889.40906,0
1007034028821,19.185,0.208,94.31632,-7.77088,55889.42493,0
1007034028821,19.311,0.224,94.31565,-7.77069,55922.27788,0
1007034028821,19.799,0.289,94.31619,-7.77090,55922.28409,0
1007034028821,19.357,0.229,94.31641,-7.77080,55922.29031,0
1007034028821,18.667,0.167,94.31638,-7.77066,55979.17136,0
1007034028821,19.086,0.204,94.31576,-7.77053,55979.17810,0
1007034028821,19.186,0.213,94.31631,-7.77057,56008.12073,0
1007034028821,19.320,0.228,94.31611,-7.77080,56008.12979,0
1007034028821,19.191,0.214,94.31590,-7.77094,56008.13888,0
1007034028868,17.512,0.110,94.32035,-7.77349,54830.27443,0
1007034028868,17.476,0.109,94.32039,-7.77355,54830.27983,0
1007034028868,17.544,0.112,94.32040,-7.77356,54830.28523,0
1007034028868,17.505,0.110,94.32036,-7.77358,54830.29053,0
1007034028868,17.561,0.113,94.32043,-7.77356,54830.29593,0
1007034028868,17.583,0.124,94.32028,-7.77358,54527.21398,0
1007034028868,17.561,0.123,94.32032,-7.77344,54527.22118,0
1007034028868,17.584,0.121,94.32050,-7.77347,54527.22838,0
1007034028868,17.559,0.124,94.32027,-7.77355,54527.23557,0
1007034028868,17.527,0.120,94.32041,-7.77364,54794.44231,0
1007034028868,17.517,0.126,94.32034,-7.77363,54794.44623,0
1007034028868,17.308,0.117,94.32029,-7.77363,54794.45014,0
1007034028868,17.596,0.130,94.32030,-7.77345,54794.45407,0
1007034028868,17.355,0.115,94.32031,-7.77359,54794.45801,0
1007034028868,17.487,0.103,94.32038,-7.77361,55157.43709,0
1007034028868,17.484,0.103,94.32038,-7.77353,55157.44256,0
1007034028868,17.459,0.102,94.32039,-7.77358,55157.44802,0
1007034028868,17.523,0.106,94.32037,-7.77374,55157.45356,0
1007034028868,17.491,0.103,94.32032,-7.77358,55157.45913,0
1007034028868,17.495,0.106,94.32028,-7.77362,55517.32235,0
1007034028868,17.467,0.105,94.32042,-7.77366,55517.33275,0
1007034028868,17.453,0.104,94.32040,-7.77359,55517.33797,0
1007034028868,17.445,0.103,94.32034,-7.77350,55599.19135,0
1007034028868,17.519,0.106,94.32033,-7.77356,55599.19764,0
1007034028868,17.508,0.105,94.32025,-7.77354,55599.20394,0
1007034028868,17.427,0.102,94.32035,-7.77364,55599.21019,0
1007034028868,17.507,0.103,94.32024,-7.77365,55889.40125,0
1007034028868,17.568,0.105,94.32036,-7.77370,55889.40906,0
1007034028868,17.531,0.104,94.32027,-7.77357,55889.41701,0
1007034028868,17.488,0.103,94.32036,-7.77352,55889.42493,0
1007034028868,17.562,0.106,94.32032,-7.77359,55922.27177,0
1007034028868,17.502,0.104,94.32020,-7.77350,55922.27788,0
1007034028868,17.519,0.104,94.32033,-7.77346,55922.28409,0
1007034028868,17.520,0.104,94.32034,-7.77357,55922.29031,0
1007034028868,17.496,0.105,94.32030,-7.77356,55979.15790,0
1007034028868,17.342,0.099,94.32030,-7.77359,55979.16465,0
1007034028868,17.355,0.100,94.32031,-7.77364,55979.17136,0
1007034028868,17.550,0.107,94.32020,-7.77361,55979.17810,0
1007034028868,17.557,0.107,94.32035,-7.77354,56008.11160,0
1007034028868,17.425,0.102,94.32023,-7.77354,56008.12073,0
1007034028868,17.607,0.109,94.32027,-7.77358,56008.12979,0
1007034028868,17.486,0.104,94.32030,-7.77361,56008.13888,0
1007034028891,18.714,0.182,94.27659,-7.76775,54830.27443,0
1007034028891,18.760,0.186,94.27684,-7.76773,54830.27983,0
1007034028891,19.142,0.224,94.27662,-7.76761,54830.28523,0
1007034028891,18.697,0.181,94.27661,-7.76777,54830.29053,0
